policy_id,customer_id,policy_type,premium,coverage_amount,deductible,policy_start_date,policy_end_date,policy_status,first_name,last_name,age,gender,marital_status,region,income,credit_score,employment_status,engagement_score,mobile_app_logins,response_time_minutes,risk_zone,past_claim_count,past_claim_amount_total,max_severity,last_claim_date,days_since_last_claim,driving_score,bmi,smoker_flag,property_risk_index,raw_text,sentiment_score,will_file_claim
4,4,Life,200.0,250000.0,0.0,2020-07-20,,Active,Daniel,Kim,52,Male,Married,Illinois,135758.33968064236,795,Employed,88,25,20,1,0,0.0,1.0,,9999.0,93.99774467228801,15.520318532053214,0,1,Minor accident but resolved quickly,0.1284359314980602,1
5,5,Auto,110.0,45000.0,500.0,2022-11-11,,Active,Eva,Lopez,40,Female,Married,Florida,95598.38659141093,714,Employed,69,10,75,2,1,2200.0,2.0,2024-09-01,122.0,67.75838274969595,16.650493004921803,0,2,Water leak caused interior damage,0.08091906644239177,0
6,6,Auto,175.0,40000.0,1000.0,2023-02-01,,Active,Frank,Ng,37,Male,Single,Washington,73210.28790296745,630,Unemployed,40,2,180,4,0,0.0,1.0,,9999.0,65.18683075140152,23.626274824554166,0,5,Severe collision with significant damage,0.3619476904059924,0
7,7,Home,130.0,500000.0,1500.0,2021-09-12,,Active,Grace,Patel,50,Female,Widowed,New Jersey,101362.46100515344,768,Employed,95,30,15,1,1,9000.0,4.0,2024-11-30,32.0,91.4354279738449,20.923013277993455,0,2,Car vandalized overnight,-0.013232134315036248,1
8,8,Auto,105.0,30000.0,500.0,2023-05-01,,Active,Henry,Smith,28,Male,Single,Nevada,59944.88817893123,605,Student,55,8,200,3,0,0.0,1.0,,9999.0,78.55769843999714,28.885483995571644,0,4,Water leak caused interior damage,-0.06815391724488469,1
9,9,Health,220.0,1000000.0,100.0,2019-10-01,,Active,Isabella,Rossi,34,Female,Married,Colorado,85489.51118618899,729,Employed,78,17,40,2,1,1500.0,2.0,2024-04-03,273.0,67.17160391697556,21.551855546872734,0,4,Severe collision with significant damage,0.34298011604706974,1
10,10,Auto,150.0,55000.0,750.0,2023-01-30,,Active,Jason,Liu,47,Male,Married,Massachusetts,107288.85562802646,692,Employed,65,11,90,2,1,5000.0,3.0,2025-01-12,-11.0,76.7786477543065,18.526177791988253,1,4,"Small scratch, almost no damage",-0.29086477304403213,1
1,1,Auto,120.0,50000.0,500.0,2023-01-10,,Active,Alice,Chen,32,Female,Single,New York,89614.12748803147,728,Employed,75,22,45,2,2,4700.0,3.0,2024-06-10,205.0,78.85012154944746,24.21949384312523,0,4,Theft incident reported in neighborhood,-0.03826111830023464,1
2,2,Home,95.0,350000.0,1000.0,2022-05-01,,Active,Bob,Martinez,45,Male,Married,California,118499.95748652074,697,Employed,82,18,30,1,1,12000.0,5.0,2024-05-18,228.0,64.76269762940024,24.205621478578458,0,2,Car vandalized overnight,0.00031422624459366067,1
3,3,Auto,140.0,60000.0,750.0,2023-03-15,,Active,Carol,Wong,29,Female,Single,Texas,65223.416185970025,614,Self-Employed,60,5,120,3,1,8000.0,4.0,2024-03-21,286.0,83.47011050973884,28.451773629396204,0,2,Windshield cracked by falling debris,-0.12170881929212962,1
4,4,Life,200.0,250000.0,0.0,2020-07-20,,Active,Daniel,Kim,52,Male,Married,Illinois,135439.440292173,779,Employed,88,25,20,1,0,0.0,1.0,,9999.0,91.06685175982605,15.520318532053214,0,1,Minor accident but resolved quickly,0.06615515439582177,0
5,5,Auto,110.0,45000.0,500.0,2022-11-11,,Active,Eva,Lopez,40,Female,Married,Florida,91369.82767203006,688,Employed,69,10,75,2,1,2200.0,2.0,2024-09-01,122.0,69.77534898093425,16.650493004921803,0,2,Water leak caused interior damage,-0.0055509436803577355,1
6,6,Auto,175.0,40000.0,1000.0,2023-02-01,,Active,Frank,Ng,37,Male,Single,Washington,82646.11842603772,636,Unemployed,40,2,180,4,0,0.0,1.0,,9999.0,62.719676808561864,23.626274824554166,0,5,Severe collision with significant damage,0.3810627341551966,1
7,7,Home,130.0,500000.0,1500.0,2021-09-12,,Active,Grace,Patel,50,Female,Widowed,New Jersey,101278.15031547486,769,Employed,95,30,15,1,1,9000.0,4.0,2024-11-30,32.0,95.74908345266569,20.923013277993455,0,2,Car vandalized overnight,-0.011671639932194777,0
8,8,Auto,105.0,30000.0,500.0,2023-05-01,,Active,Henry,Smith,28,Male,Single,Nevada,60773.11224739754,624,Student,55,8,200,3,0,0.0,1.0,,9999.0,79.15435235236984,28.885483995571644,0,4,Water leak caused interior damage,-0.0020397244892480537,0
9,9,Health,220.0,1000000.0,100.0,2019-10-01,,Active,Isabella,Rossi,34,Female,Married,Colorado,86384.57177560654,730,Employed,78,17,40,2,1,1500.0,2.0,2024-04-03,273.0,67.27850281849994,21.551855546872734,0,4,Severe collision with significant damage,0.3545441693172374,0
10,10,Auto,150.0,55000.0,750.0,2023-01-30,,Active,Jason,Liu,47,Male,Married,Massachusetts,112404.21577684615,693,Employed,65,11,90,2,1,5000.0,3.0,2025-01-12,-11.0,75.21942266804514,18.526177791988253,1,4,"Small scratch, almost no damage",-0.25092523016148316,1
1,1,Auto,120.0,50000.0,500.0,2023-01-10,,Active,Alice,Chen,32,Female,Single,New York,82422.89927932821,731,Employed,75,22,45,2,2,4700.0,3.0,2024-06-10,205.0,77.00412609486318,24.21949384312523,0,4,Theft incident reported in neighborhood,0.021707111013110805,1
2,2,Home,95.0,350000.0,1000.0,2022-05-01,,Active,Bob,Martinez,45,Male,Married,California,125423.88154123277,708,Employed,82,18,30,1,1,12000.0,5.0,2024-05-18,228.0,69.5293377944234,24.205621478578458,0,2,Car vandalized overnight,0.021356686434383033,1
3,3,Auto,140.0,60000.0,750.0,2023-03-15,,Active,Carol,Wong,29,Female,Single,Texas,65041.52492228259,649,Self-Employed,60,5,120,3,1,8000.0,4.0,2024-03-21,286.0,66.49253872919464,28.451773629396204,0,2,Windshield cracked by falling debris,-0.034447920572924784,1
4,4,Life,200.0,250000.0,0.0,2020-07-20,,Active,Daniel,Kim,52,Male,Married,Illinois,132403.01088666517,781,Employed,88,25,20,1,0,0.0,1.0,,9999.0,90.60615077551563,15.520318532053214,0,1,Minor accident but resolved quickly,0.18742140364581417,1
5,5,Auto,110.0,45000.0,500.0,2022-11-11,,Active,Eva,Lopez,40,Female,Married,Florida,86605.91720244834,710,Employed,69,10,75,2,1,2200.0,2.0,2024-09-01,122.0,75.0515253502083,16.650493004921803,0,2,Water leak caused interior damage,0.007855434725165976,0
6,6,Auto,175.0,40000.0,1000.0,2023-02-01,,Active,Frank,Ng,37,Male,Single,Washington,71255.01988688817,632,Unemployed,40,2,180,4,0,0.0,1.0,,9999.0,69.34947755257767,23.626274824554166,0,5,Severe collision with significant damage,0.43661069781698847,1
7,7,Home,130.0,500000.0,1500.0,2021-09-12,,Active,Grace,Patel,50,Female,Widowed,New Jersey,101332.6931793593,759,Employed,95,30,15,1,1,9000.0,4.0,2024-11-30,32.0,85.11972079052975,20.923013277993455,0,2,Car vandalized overnight,0.07164362156335409,1
8,8,Auto,105.0,30000.0,500.0,2023-05-01,,Active,Henry,Smith,28,Male,Single,Nevada,58968.39134182582,576,Student,55,8,200,3,0,0.0,1.0,,9999.0,81.80906301445046,28.885483995571644,0,4,Water leak caused interior damage,-0.07213633606866231,0
9,9,Health,220.0,1000000.0,100.0,2019-10-01,,Active,Isabella,Rossi,34,Female,Married,Colorado,66087.32314545377,714,Employed,78,17,40,2,1,1500.0,2.0,2024-04-03,273.0,68.60422948947394,21.551855546872734,0,4,Severe collision with significant damage,0.3320486230565646,1
10,10,Auto,150.0,55000.0,750.0,2023-01-30,,Active,Jason,Liu,47,Male,Married,Massachusetts,108926.94775220194,664,Employed,65,11,90,2,1,5000.0,3.0,2025-01-12,-11.0,78.56058658779313,18.526177791988253,1,4,"Small scratch, almost no damage",-0.2093225980014725,1
1,1,Auto,120.0,50000.0,500.0,2023-01-10,,Active,Alice,Chen,32,Female,Single,New York,82928.35097677747,738,Employed,75,22,45,2,2,4700.0,3.0,2024-06-10,205.0,75.66406141041462,24.21949384312523,0,4,Theft incident reported in neighborhood,-0.08324462100644738,1
2,2,Home,95.0,350000.0,1000.0,2022-05-01,,Active,Bob,Martinez,45,Male,Married,California,123571.30145719543,692,Employed,82,18,30,1,1,12000.0,5.0,2024-05-18,228.0,67.37223148265007,24.205621478578458,0,2,Car vandalized overnight,0.07100884813466866,1
3,3,Auto,140.0,60000.0,750.0,2023-03-15,,Active,Carol,Wong,29,Female,Single,Texas,65746.96555415855,649,Self-Employed,60,5,120,3,1,8000.0,4.0,2024-03-21,286.0,76.78702343574109,28.451773629396204,0,2,Windshield cracked by falling debris,-0.017194109740633134,0
4,4,Life,200.0,250000.0,0.0,2020-07-20,,Active,Daniel,Kim,52,Male,Married,Illinois,145157.03116484356,770,Employed,88,25,20,1,0,0.0,1.0,,9999.0,91.06746588094116,15.520318532053214,0,1,Minor accident but resolved quickly,0.17041831842211758,1
5,5,Auto,110.0,45000.0,500.0,2022-11-11,,Active,Eva,Lopez,40,Female,Married,Florida,95587.17431508098,710,Employed,69,10,75,2,1,2200.0,2.0,2024-09-01,122.0,61.56166352308145,16.650493004921803,0,2,Water leak caused interior damage,-0.005819533143038816,1
6,6,Auto,175.0,40000.0,1000.0,2023-02-01,,Active,Frank,Ng,37,Male,Single,Washington,73440.3584359609,628,Unemployed,40,2,180,4,0,0.0,1.0,,9999.0,65.7028638731882,23.626274824554166,0,5,Severe collision with significant damage,0.30538052361081564,0
7,7,Home,130.0,500000.0,1500.0,2021-09-12,,Active,Grace,Patel,50,Female,Widowed,New Jersey,104598.49231533233,772,Employed,95,30,15,1,1,9000.0,4.0,2024-11-30,32.0,95.3329930781325,20.923013277993455,0,2,Car vandalized overnight,0.052777230106598766,0
8,8,Auto,105.0,30000.0,500.0,2023-05-01,,Active,Henry,Smith,28,Male,Single,Nevada,62100.84685076379,613,Student,55,8,200,3,0,0.0,1.0,,9999.0,85.74599781614361,28.885483995571644,0,4,Water leak caused interior damage,0.1375361515268665,0
9,9,Health,220.0,1000000.0,100.0,2019-10-01,,Active,Isabella,Rossi,34,Female,Married,Colorado,80933.86318592097,718,Employed,78,17,40,2,1,1500.0,2.0,2024-04-03,273.0,58.45371901757393,21.551855546872734,0,4,Severe collision with significant damage,0.3492495861822154,0
10,10,Auto,150.0,55000.0,750.0,2023-01-30,,Active,Jason,Liu,47,Male,Married,Massachusetts,113210.60902242972,677,Employed,65,11,90,2,1,5000.0,3.0,2025-01-12,-11.0,71.98506607797714,18.526177791988253,1,4,"Small scratch, almost no damage",-0.2661179275422621,1
1,1,Auto,120.0,50000.0,500.0,2023-01-10,,Active,Alice,Chen,32,Female,Single,New York,85216.28349704195,734,Employed,75,22,45,2,2,4700.0,3.0,2024-06-10,205.0,74.87808751802305,24.21949384312523,0,4,Theft incident reported in neighborhood,-0.13245497716335297,1
2,2,Home,95.0,350000.0,1000.0,2022-05-01,,Active,Bob,Martinez,45,Male,Married,California,120961.40462430991,690,Employed,82,18,30,1,1,12000.0,5.0,2024-05-18,228.0,71.9111864544032,24.205621478578458,0,2,Car vandalized overnight,0.06757514517280605,1
3,3,Auto,140.0,60000.0,750.0,2023-03-15,,Active,Carol,Wong,29,Female,Single,Texas,71293.41006511587,639,Self-Employed,60,5,120,3,1,8000.0,4.0,2024-03-21,286.0,70.46236504099635,28.451773629396204,0,2,Windshield cracked by falling debris,0.045588266142100146,1
4,4,Life,200.0,250000.0,0.0,2020-07-20,,Active,Daniel,Kim,52,Male,Married,Illinois,143209.81096698195,775,Employed,88,25,20,1,0,0.0,1.0,,9999.0,88.05712373722639,15.520318532053214,0,1,Minor accident but resolved quickly,0.05499747356392094,0
5,5,Auto,110.0,45000.0,500.0,2022-11-11,,Active,Eva,Lopez,40,Female,Married,Florida,91004.7798888787,695,Employed,69,10,75,2,1,2200.0,2.0,2024-09-01,122.0,65.29344287700138,16.650493004921803,0,2,Water leak caused interior damage,-0.10324427310234432,0
6,6,Auto,175.0,40000.0,1000.0,2023-02-01,,Active,Frank,Ng,37,Male,Single,Washington,73184.81334011137,639,Unemployed,40,2,180,4,0,0.0,1.0,,9999.0,72.49421521375078,23.626274824554166,0,5,Severe collision with significant damage,0.27753843584173676,1
7,7,Home,130.0,500000.0,1500.0,2021-09-12,,Active,Grace,Patel,50,Female,Widowed,New Jersey,91883.07657962404,782,Employed,95,30,15,1,1,9000.0,4.0,2024-11-30,32.0,82.24291989021168,20.923013277993455,0,2,Car vandalized overnight,0.03225845626864091,1
8,8,Auto,105.0,30000.0,500.0,2023-05-01,,Active,Henry,Smith,28,Male,Single,Nevada,67845.21388785455,610,Student,55,8,200,3,0,0.0,1.0,,9999.0,79.5793792118094,28.885483995571644,0,4,Water leak caused interior damage,0.03724957098070411,1
9,9,Health,220.0,1000000.0,100.0,2019-10-01,,Active,Isabella,Rossi,34,Female,Married,Colorado,78947.03314971217,765,Employed,78,17,40,2,1,1500.0,2.0,2024-04-03,273.0,62.791869619386205,21.551855546872734,0,4,Severe collision with significant damage,0.3288333027815606,0
10,10,Auto,150.0,55000.0,750.0,2023-01-30,,Active,Jason,Liu,47,Male,Married,Massachusetts,112139.23716032506,696,Employed,65,11,90,2,1,5000.0,3.0,2025-01-12,-11.0,82.38991622814073,18.526177791988253,1,4,"Small scratch, almost no damage",-0.22503699843086009,1
1,1,Auto,120.0,50000.0,500.0,2023-01-10,,Active,Alice,Chen,32,Female,Single,New York,92623.62894770797,723,Employed,75,22,45,2,2,4700.0,3.0,2024-06-10,205.0,78.3511804215478,24.21949384312523,0,4,Theft incident reported in neighborhood,0.007943856049557621,0
2,2,Home,95.0,350000.0,1000.0,2022-05-01,,Active,Bob,Martinez,45,Male,Married,California,120910.40928372197,677,Employed,82,18,30,1,1,12000.0,5.0,2024-05-18,228.0,65.99756574891485,24.205621478578458,0,2,Car vandalized overnight,-0.01836348534271093,0
3,3,Auto,140.0,60000.0,750.0,2023-03-15,,Active,Carol,Wong,29,Female,Single,Texas,67221.31895249008,647,Self-Employed,60,5,120,3,1,8000.0,4.0,2024-03-21,286.0,81.18580823052464,28.451773629396204,0,2,Windshield cracked by falling debris,0.048509841334265,0
4,4,Life,200.0,250000.0,0.0,2020-07-20,,Active,Daniel,Kim,52,Male,Married,Illinois,140678.69191017497,769,Employed,88,25,20,1,0,0.0,1.0,,9999.0,86.721042863662,15.520318532053214,0,1,Minor accident but resolved quickly,0.08141988660526472,0
5,5,Auto,110.0,45000.0,500.0,2022-11-11,,Active,Eva,Lopez,40,Female,Married,Florida,91842.94827025567,678,Employed,69,10,75,2,1,2200.0,2.0,2024-09-01,122.0,71.18747834827897,16.650493004921803,0,2,Water leak caused interior damage,0.057376960679694756,0
6,6,Auto,175.0,40000.0,1000.0,2023-02-01,,Active,Frank,Ng,37,Male,Single,Washington,77344.4224188936,654,Unemployed,40,2,180,4,0,0.0,1.0,,9999.0,66.24204855306752,23.626274824554166,0,5,Severe collision with significant damage,0.33857392229928235,1
7,7,Home,130.0,500000.0,1500.0,2021-09-12,,Active,Grace,Patel,50,Female,Widowed,New Jersey,93907.35651811295,763,Employed,95,30,15,1,1,9000.0,4.0,2024-11-30,32.0,93.16922010116376,20.923013277993455,0,2,Car vandalized overnight,0.08907683409835224,1
8,8,Auto,105.0,30000.0,500.0,2023-05-01,,Active,Henry,Smith,28,Male,Single,Nevada,64823.66082897034,599,Student,55,8,200,3,0,0.0,1.0,,9999.0,80.95354457034391,28.885483995571644,0,4,Water leak caused interior damage,-0.05026530117407333,1
9,9,Health,220.0,1000000.0,100.0,2019-10-01,,Active,Isabella,Rossi,34,Female,Married,Colorado,81502.35227196658,733,Employed,78,17,40,2,1,1500.0,2.0,2024-04-03,273.0,77.40827169154628,21.551855546872734,0,4,Severe collision with significant damage,0.3574213960699936,1
10,10,Auto,150.0,55000.0,750.0,2023-01-30,,Active,Jason,Liu,47,Male,Married,Massachusetts,104513.6424811075,697,Employed,65,11,90,2,1,5000.0,3.0,2025-01-12,-11.0,76.29913650136756,18.526177791988253,1,4,"Small scratch, almost no damage",-0.24707064312288235,0
1,1,Auto,120.0,50000.0,500.0,2023-01-10,,Active,Alice,Chen,32,Female,Single,New York,86940.3764464531,716,Employed,75,22,45,2,2,4700.0,3.0,2024-06-10,205.0,77.4920190026206,24.21949384312523,0,4,Theft incident reported in neighborhood,0.00261592739112416,1
2,2,Home,95.0,350000.0,1000.0,2022-05-01,,Active,Bob,Martinez,45,Male,Married,California,111749.897304353,690,Employed,82,18,30,1,1,12000.0,5.0,2024-05-18,228.0,66.42312941908206,24.205621478578458,0,2,Car vandalized overnight,0.024541425030904774,0
3,3,Auto,140.0,60000.0,750.0,2023-03-15,,Active,Carol,Wong,29,Female,Single,Texas,77367.90081005199,661,Self-Employed,60,5,120,3,1,8000.0,4.0,2024-03-21,286.0,77.78300382022744,28.451773629396204,0,2,Windshield cracked by falling debris,-0.06428412091233386,1
4,4,Life,200.0,250000.0,0.0,2020-07-20,,Active,Daniel,Kim,52,Male,Married,Illinois,130592.58080007296,775,Employed,88,25,20,1,0,0.0,1.0,,9999.0,77.46901774029854,15.520318532053214,0,1,Minor accident but resolved quickly,0.13980104625433493,0
5,5,Auto,110.0,45000.0,500.0,2022-11-11,,Active,Eva,Lopez,40,Female,Married,Florida,96447.17106287375,714,Employed,69,10,75,2,1,2200.0,2.0,2024-09-01,122.0,69.0524955694841,16.650493004921803,0,2,Water leak caused interior damage,0.0069065853201360486,0
6,6,Auto,175.0,40000.0,1000.0,2023-02-01,,Active,Frank,Ng,37,Male,Single,Washington,71748.17780752538,616,Unemployed,40,2,180,4,0,0.0,1.0,,9999.0,72.56185336840748,23.626274824554166,0,5,Severe collision with significant damage,0.34861308879859365,1
7,7,Home,130.0,500000.0,1500.0,2021-09-12,,Active,Grace,Patel,50,Female,Widowed,New Jersey,102240.90284388288,752,Employed,95,30,15,1,1,9000.0,4.0,2024-11-30,32.0,90.53707380448613,20.923013277993455,0,2,Car vandalized overnight,0.020202930872970884,1
8,8,Auto,105.0,30000.0,500.0,2023-05-01,,Active,Henry,Smith,28,Male,Single,Nevada,56351.486973562,619,Student,55,8,200,3,0,0.0,1.0,,9999.0,73.9537709179254,28.885483995571644,0,4,Water leak caused interior damage,-0.06731849567438905,1
9,9,Health,220.0,1000000.0,100.0,2019-10-01,,Active,Isabella,Rossi,34,Female,Married,Colorado,83988.46088759128,711,Employed,78,17,40,2,1,1500.0,2.0,2024-04-03,273.0,61.159158757944574,21.551855546872734,0,4,Severe collision with significant damage,0.3586773055474658,0
10,10,Auto,150.0,55000.0,750.0,2023-01-30,,Active,Jason,Liu,47,Male,Married,Massachusetts,109058.72503237099,693,Employed,65,11,90,2,1,5000.0,3.0,2025-01-12,-11.0,66.7899520144065,18.526177791988253,1,4,"Small scratch, almost no damage",-0.2876592062201833,1
1,1,Auto,120.0,50000.0,500.0,2023-01-10,,Active,Alice,Chen,32,Female,Single,New York,86871.11818483083,718,Employed,75,22,45,2,2,4700.0,3.0,2024-06-10,205.0,79.87626586359649,24.21949384312523,0,4,Theft incident reported in neighborhood,-0.016171546477450952,1
2,2,Home,95.0,350000.0,1000.0,2022-05-01,,Active,Bob,Martinez,45,Male,Married,California,120060.25752631598,685,Employed,82,18,30,1,1,12000.0,5.0,2024-05-18,228.0,64.31477521510746,24.205621478578458,0,2,Car vandalized overnight,0.07235177299606016,0
3,3,Auto,140.0,60000.0,750.0,2023-03-15,,Active,Carol,Wong,29,Female,Single,Texas,62537.340854065376,638,Self-Employed,60,5,120,3,1,8000.0,4.0,2024-03-21,286.0,77.6574280963594,28.451773629396204,0,2,Windshield cracked by falling debris,0.07332278630787002,0
4,4,Life,200.0,250000.0,0.0,2020-07-20,,Active,Daniel,Kim,52,Male,Married,Illinois,137016.42743876213,793,Employed,88,25,20,1,0,0.0,1.0,,9999.0,87.66140798758742,15.520318532053214,0,1,Minor accident but resolved quickly,0.2051874896957277,1
5,5,Auto,110.0,45000.0,500.0,2022-11-11,,Active,Eva,Lopez,40,Female,Married,Florida,87987.05005733701,735,Employed,69,10,75,2,1,2200.0,2.0,2024-09-01,122.0,73.14106764595303,16.650493004921803,0,2,Water leak caused interior damage,-0.023112864004042572,1
6,6,Auto,175.0,40000.0,1000.0,2023-02-01,,Active,Frank,Ng,37,Male,Single,Washington,79181.25117203045,644,Unemployed,40,2,180,4,0,0.0,1.0,,9999.0,67.53148178847279,23.626274824554166,0,5,Severe collision with significant damage,0.42038091384001036,1
7,7,Home,130.0,500000.0,1500.0,2021-09-12,,Active,Grace,Patel,50,Female,Widowed,New Jersey,99056.5607673973,774,Employed,95,30,15,1,1,9000.0,4.0,2024-11-30,32.0,92.18612546651275,20.923013277993455,0,2,Car vandalized overnight,0.005618106346290199,0
8,8,Auto,105.0,30000.0,500.0,2023-05-01,,Active,Henry,Smith,28,Male,Single,Nevada,59692.94436388667,600,Student,55,8,200,3,0,0.0,1.0,,9999.0,81.39507180642556,28.885483995571644,0,4,Water leak caused interior damage,0.002279485175150428,1
9,9,Health,220.0,1000000.0,100.0,2019-10-01,,Active,Isabella,Rossi,34,Female,Married,Colorado,86731.70585749175,713,Employed,78,17,40,2,1,1500.0,2.0,2024-04-03,273.0,69.80395304862618,21.551855546872734,0,4,Severe collision with significant damage,0.37113193261904154,1
10,10,Auto,150.0,55000.0,750.0,2023-01-30,,Active,Jason,Liu,47,Male,Married,Massachusetts,119526.5471780318,690,Employed,65,11,90,2,1,5000.0,3.0,2025-01-12,-11.0,75.55422574501975,18.526177791988253,1,4,"Small scratch, almost no damage",-0.16207910713104373,1
1,1,Auto,120.0,50000.0,500.0,2023-01-10,,Active,Alice,Chen,32,Female,Single,New York,88144.13582284833,706,Employed,75,22,45,2,2,4700.0,3.0,2024-06-10,205.0,83.43903115815286,24.21949384312523,0,4,Theft incident reported in neighborhood,0.0682919302778232,0
